,id,subtitle,sq_mt_built,n_rooms,n_bathrooms,n_floors,raw_address,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,built_year,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_parking,latitud,longitude
15534,6200,"Bernabéu-Hispanoamérica, Madrid",153.0,4,2.0,0.0,Avenida de Alberto de Alcocer,650000,4248,0,0,0.0,1,0,0,1,0,0,40.4530512,-3.687546289428009
15535,6153,"Bernabéu-Hispanoamérica, Madrid",51.0,1,1.0,0.0,"Plaza de la República del Ecuador, 5",235000,4608,0,0,1964.0,0,0,0,1,0,0,40.4530512,-3.687546289428009
15536,6120,"Bernabéu-Hispanoamérica, Madrid",250.0,5,3.0,0.0,Plaza de la República del Ecuador,950000,3800,0,0,0.0,1,0,0,1,0,0,40.4530512,-3.687546289428009
15537,7553,"Ciudad Jardín, Madrid",67.0,1,1.0,0.0,"Calle Javier Ferrero, 1",481600,7188,0,1,0.0,1,0,1,0,0,0,40.4487115,-3.6738706
15538,7545,"Ciudad Jardín, Madrid",67.0,3,1.0,0.0,Calle de Matilde Díez,253000,3776,1,0,0.0,1,0,0,0,0,0,40.4487115,-3.6738706
15539,7527,"Ciudad Jardín, Madrid",84.0,2,2.0,0.0,Calle de Matilde Díez,495000,5893,0,0,2018.0,1,0,0,0,0,1,40.4487115,-3.6738706
15540,7289,"Ciudad Jardín, Madrid",89.0,2,2.0,0.0,Calle Javier Ferrero,575000,6461,0,0,2015.0,1,0,1,0,0,1,40.4487115,-3.6738706
15541,7144,"Ciudad Jardín, Madrid",91.0,2,2.0,0.0,"Calle Javier Ferrero, 1",638500,7016,0,1,0.0,1,0,1,0,0,0,40.4487115,-3.6738706
15542,7099,"Ciudad Jardín, Madrid",75.0,1,1.0,0.0,"Calle de Matilde Diez, 19",265000,3533,0,0,1980.0,1,0,0,0,0,1,40.4487115,-3.6738706
15543,6967,"Ciudad Jardín, Madrid",55.0,2,2.0,0.0,"Calle Malcampo, 20",225000,4091,0,0,0.0,1,0,0,0,0,0,40.4487115,-3.6738706
15544,6893,"Ciudad Jardín, Madrid",50.0,1,1.0,0.0,"Calle Nieremberg, 1",280000,5600,0,0,0.0,1,0,0,0,0,0,40.4487115,-3.6738706
15545,6891,"Ciudad Jardín, Madrid",113.0,2,1.0,0.0,"Calle Javier Ferrero, 20",380000,3363,0,0,0.0,1,0,1,0,0,1,40.4487115,-3.6738706
15546,6652,"Ciudad Jardín, Madrid",109.0,1,1.0,0.0,"Calle Javier Ferrero, 1",905600,8308,0,1,0.0,1,0,1,1,0,0,40.4487115,-3.6738706
15547,6594,"Ciudad Jardín, Madrid",194.0,4,3.0,0.0,"Calle Javier Ferrero, 1",1311200,6759,0,1,0.0,1,0,1,0,0,0,40.4487115,-3.6738706
15548,6544,"Ciudad Jardín, Madrid",76.0,2,1.0,0.0,"Calle Suero de Quiñones, 30",380000,5000,0,0,0.0,1,0,0,1,0,0,40.4487115,-3.6738706
15549,6529,"Ciudad Jardín, Madrid",115.0,3,2.0,0.0,"Calle Nieremberg, 14",679000,5904,0,1,0.0,0,0,1,0,0,0,40.4487115,-3.6738706
15550,6528,"Ciudad Jardín, Madrid",63.0,1,1.0,0.0,"Calle Nieremberg, 14",395000,6270,0,1,0.0,0,0,1,1,0,0,40.4487115,-3.6738706
15551,6527,"Ciudad Jardín, Madrid",86.0,2,2.0,0.0,"Calle Nieremberg, 14",475000,5523,0,1,0.0,0,0,1,0,0,0,40.4487115,-3.6738706
15552,6525,"Ciudad Jardín, Madrid",207.0,3,2.0,0.0,"Calle Nieremberg, 14",934000,4512,0,1,0.0,0,0,1,1,0,0,40.4487115,-3.6738706
15553,6432,"Ciudad Jardín, Madrid",78.0,2,1.0,0.0,Calle Suero de Quiñones,318000,4077,0,0,1982.0,1,0,0,1,1,0,40.4487115,-3.6738706
15554,6358,"Ciudad Jardín, Madrid",165.0,3,2.0,0.0,Calle Luis Larrainza s/n,590000,3576,0,0,1973.0,1,0,1,0,0,1,40.4487115,-3.6738706
15555,6264,"Ciudad Jardín, Madrid",90.0,2,2.0,0.0,"Calle de Matilde Diez, 5",470000,5222,0,0,1918.0,1,0,0,0,0,1,40.4487115,-3.6738706
15556,6229,"Ciudad Jardín, Madrid",85.0,3,1.0,0.0,Calle Nieremberg,299000,3518,0,0,0.0,0,0,0,0,0,1,40.4487115,-3.6738706
15557,6205,"Ciudad Jardín, Madrid",44.0,1,1.0,0.0,"Calle Javier Ferrero, 1",336900,7657,0,1,0.0,1,0,1,0,0,0,40.4487115,-3.6738706
15558,6198,"Ciudad Jardín, Madrid",127.0,3,2.0,0.0,"Calle Nieremberg, 14",796000,6268,0,1,0.0,0,0,1,1,0,0,40.4487115,-3.6738706
15559,6197,"Ciudad Jardín, Madrid",63.0,1,1.0,0.0,"Calle Nieremberg, 14",455000,7222,0,1,0.0,0,0,1,1,0,0,40.4487115,-3.6738706
15560,6196,"Ciudad Jardín, Madrid",63.0,1,1.0,0.0,"Calle Nieremberg, 14",451000,7159,0,1,0.0,0,0,1,1,0,0,40.4487115,-3.6738706
15561,6174,"Ciudad Jardín, Madrid",118.0,3,2.0,0.0,"Calle Javier Ferrero, 1",840000,7119,0,1,0.0,1,0,1,0,0,0,40.4487115,-3.6738706
15562,7539,"Castilla, Madrid",110.0,3,1.0,0.0,Calle Rafael Herrera,490000,4455,0,0,1971.0,1,0,0,0,0,0,40.4763551,-3.6800358
15563,7205,"Castilla, Madrid",59.0,3,1.0,0.0,Calle del Conde de Torralba,225000,3814,0,0,1954.0,1,0,0,1,0,0,40.4763551,-3.6800358
15564,7128,"Castilla, Madrid",136.0,4,2.0,0.0,"Calle Esteban Terradas, 8",495000,3640,0,0,1965.0,1,0,0,1,0,1,40.4763551,-3.6800358
15565,7113,"Castilla, Madrid",171.0,3,2.0,0.0,"Calle Platerías, 1",845000,4942,0,0,2005.0,1,0,1,0,0,1,40.4763551,-3.6800358
15566,6950,"Castilla, Madrid",130.0,3,2.0,0.0,"Calle Mauricio Legendre, 45",740000,5692,0,0,2005.0,1,0,1,0,0,0,40.4763551,-3.6800358
15567,6942,"Castilla, Madrid",65.0,2,1.0,0.0,Calle del Conde de Torralba,222000,3415,0,0,0.0,1,0,0,1,0,0,40.4763551,-3.6800358
15568,6845,"Castilla, Madrid",111.0,4,2.0,0.0,"Calle Esteban Terradas, 5",385000,3468,0,0,0.0,0,0,0,0,0,0,40.4763551,-3.6800358
15569,6837,"Castilla, Madrid",110.0,3,1.0,0.0,"Plaza rafael herrera, 9",490000,4455,0,0,0.0,1,0,0,0,0,0,40.4763551,-3.6800358
15570,6836,"Castilla, Madrid",65.0,2,1.0,0.0,"Calle del Conde de Torralba, 2",240000,3692,0,0,0.0,1,0,0,1,1,0,40.4763551,-3.6800358
15571,6635,"Castilla, Madrid",71.0,1,1.0,0.0,Calle de Cardenal Marcelo Spínola,430000,6056,0,0,1981.0,1,0,1,0,0,1,40.4763551,-3.6800358
15572,6550,"Castilla, Madrid",215.0,5,3.0,0.0,Calle Mateo Inurria s/n,890000,4140,0,0,0.0,1,0,0,0,0,1,40.4763551,-3.6800358
15573,6540,"Castilla, Madrid",110.0,3,1.0,0.0,Calle Rafael Herrera,490000,4455,0,0,0.0,1,0,0,0,0,0,40.4763551,-3.6800358
15574,6502,"Castilla, Madrid",70.0,1,1.0,0.0,Calle del Conde de Torralba s/n,200000,2857,0,0,0.0,1,0,0,0,0,0,40.4763551,-3.6800358
15575,6227,"Castilla, Madrid",126.0,4,2.0,0.0,"Calle Núñez Morgado, 4",435000,3452,0,0,1976.0,1,0,0,0,0,0,40.4763551,-3.6800358
15576,6130,"Castilla, Madrid",89.0,2,1.0,0.0,Calle del Conde de Torralba,335900,3774,1,0,1954.0,1,0,0,1,0,0,40.4763551,-3.6800358
15577,5962,"Comillas, Madrid",87.0,3,1.0,0.0,Calle san delfin,275000,3161,1,0,0.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15578,5911,"Comillas, Madrid",95.0,3,2.0,0.0,Calle de Antonio de Leyva,250000,2632,1,0,0.0,1,0,0,1,1,0,40.42956205,-3.711454655407626
15579,5884,"Comillas, Madrid",78.0,2,1.0,0.0,Calle San Delfín,225000,2885,0,0,0.0,0,0,0,0,1,0,40.42956205,-3.711454655407626
15580,5850,"Comillas, Madrid",100.0,3,1.0,0.0,Calle Esteban de Arteaga,259900,2599,1,0,0.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15581,5849,"Comillas, Madrid",100.0,3,1.0,0.0,Calle San Delfín,274900,2749,0,0,0.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15582,5729,"Comillas, Madrid",66.0,3,1.0,0.0,Calle Parador del Sol,170000,2576,1,0,1955.0,1,0,0,0,1,0,40.42956205,-3.711454655407626
15583,5701,"Comillas, Madrid",60.0,2,1.0,0.0,Calle Miguel Soriano,104900,1748,0,0,0.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15584,5677,"Comillas, Madrid",63.0,2,1.0,0.0,Calle Esteban de Arteaga,262000,4159,1,0,1970.0,1,0,0,0,0,0,40.42956205,-3.711454655407626
15585,5672,"Comillas, Madrid",103.0,3,1.0,0.0,Calle Conde de Vistahermosa,221000,2146,0,0,1968.0,1,0,0,0,1,0,40.42956205,-3.711454655407626
15586,5666,"Comillas, Madrid",103.0,3,1.0,0.0,"Calle Conde de Vistahermosa, 32",221000,2146,1,0,0.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15587,5629,"Comillas, Madrid",65.0,3,1.0,0.0,Calle Tomás Meabe,162000,2492,0,0,1965.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15588,5449,"Comillas, Madrid",85.0,3,1.0,0.0,Calle Parador del Sol,226000,2659,0,0,2002.0,1,0,0,0,0,0,40.42956205,-3.711454655407626
15589,5436,"Comillas, Madrid",70.0,3,1.0,0.0,"Calle Tomás Meabe, Madrid",255000,3643,0,0,1960.0,1,0,0,0,0,0,40.42956205,-3.711454655407626
15590,5332,"Comillas, Madrid",55.0,1,1.0,0.0,"Calle Conde de Vistahermosa, 12",220000,4000,0,0,2003.0,1,0,0,1,0,1,40.42956205,-3.711454655407626
15591,5317,"Comillas, Madrid",103.0,3,1.0,0.0,"Calle Conde de Vistahermosa, 32",221000,2146,0,0,1968.0,0,0,0,0,0,0,40.42956205,-3.711454655407626
15592,5311,"Comillas, Madrid",70.0,3,1.0,0.0,"Calle Tomás Meabe, 13",255000,3643,0,0,0.0,1,0,0,0,0,0,40.42956205,-3.711454655407626
15593,5287,"Comillas, Madrid",85.0,2,2.0,0.0,"Calle Sorbe, 2",250000,2941,0,0,2009.0,1,0,0,0,0,0,40.42956205,-3.711454655407626
15594,5285,"Comillas, Madrid",55.0,2,1.0,0.0,"Calle Eduardo Rivas, 5",99500,1809,1,0,0.0,1,0,0,0,0,0,40.42956205,-3.711454655407626
15595,5236,"Comillas, Madrid",110.0,3,1.0,0.0,"Calle San Delfín, 6",330000,3000,1,0,1975.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15596,5174,"Comillas, Madrid",80.0,3,1.0,0.0,"Calle Parador del Sol, 17",226000,2825,0,0,2005.0,1,0,0,0,0,0,40.42956205,-3.711454655407626
15597,5104,"Comillas, Madrid",103.0,3,1.0,0.0,Calle Conde de Vistahermosa,221000,2146,0,0,0.0,0,0,0,0,0,0,40.42956205,-3.711454655407626
15598,5100,"Comillas, Madrid",85.0,3,1.0,0.0,Calle Parador del Sol,226000,2659,1,0,0.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15599,5051,"Comillas, Madrid",110.0,2,1.0,0.0,Esteban Arteaga-antonio lópez s/n,299000,2718,0,0,0.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15600,5011,"Comillas, Madrid",65.0,2,1.0,0.0,Calle EDUARDO RIVAS,105000,1615,1,0,1974.0,1,0,0,0,0,0,40.42956205,-3.711454655407626
15601,4979,"Comillas, Madrid",80.0,3,1.0,0.0,Calle Parador del Sol,225000,2812,1,0,2002.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15602,4974,"Comillas, Madrid",70.0,3,1.0,0.0,Calle de Arlanza,149000,2129,0,0,1960.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15603,4900,"Comillas, Madrid",103.0,3,1.0,0.0,"conde de vistahermosa, 32",221000,2146,0,0,0.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15604,4831,"Comillas, Madrid",110.0,3,1.0,0.0,Calle Conde de Vistahermosa,221000,2009,0,0,1968.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15605,4787,"Comillas, Madrid",67.0,2,1.0,0.0,Calle de Antonio de Leyva,195000,2910,0,0,1965.0,1,0,0,0,0,0,40.42956205,-3.711454655407626
15606,4740,"Comillas, Madrid",89.0,3,1.0,0.0,"Calle Conde de Vistahermosa, 32",221000,2483,0,0,0.0,1,0,0,1,0,0,40.42956205,-3.711454655407626
15607,4723,"Comillas, Madrid",95.0,3,2.0,0.0,"Calle Conde de Vistahermosa, 9",274000,2884,0,0,1960.0,1,0,0,1,1,0,40.42956205,-3.711454655407626
15608,4677,"Comillas, Madrid",105.0,3,2.0,0.0,"Calle Conde de Vistahermosa, Madrid",315000,3000,0,0,1997.0,1,0,0,0,0,1,40.42956205,-3.711454655407626
15609,4660,"Comillas, Madrid",103.0,4,1.0,0.0,Calle de Guadalete s/n,175000,1699,0,0,1960.0,0,0,0,0,0,0,40.42956205,-3.711454655407626
15610,4634,"Comillas, Madrid",66.0,3,1.0,0.0,Calle Parador del Sol,170000,2576,1,0,1955.0,1,0,0,0,1,0,40.42956205,-3.711454655407626
15611,4632,"Comillas, Madrid",69.0,2,1.0,0.0,Calle Tomás Meabe,199000,2884,0,0,1960.0,0,0,0,1,0,0,40.42956205,-3.711454655407626
15612,4580,"Comillas, Madrid",64.0,2,1.0,0.0,Calle Eduardo Rivas,135000,2109,0,0,0.0,1,0,0,0,0,0,40.42956205,-3.711454655407626
15613,5961,"Abrantes, Madrid",75.0,3,1.0,0.0,Calle Francisco Paíno,130000,1733,0,0,1970.0,1,0,0,1,0,0,40.3809981,-3.7279849
15614,5930,"Abrantes, Madrid",70.0,2,1.0,0.0,"Calle Papagayo, Madrid",99000,1414,0,0,0.0,1,0,0,0,0,0,40.3809981,-3.7279849
15615,5897,"Abrantes, Madrid",60.0,3,1.0,0.0,Calle de Carrero Juan Ramón,130000,2167,0,0,0.0,1,0,0,0,0,0,40.3809981,-3.7279849
15616,5779,"Abrantes, Madrid",65.0,3,1.0,0.0,Plaza Alcalde Brell,119000,1831,0,0,0.0,1,0,0,1,0,0,40.3809981,-3.7279849
15617,5698,"Abrantes, Madrid",142.0,3,2.0,0.0,"Calle de Polán, 2",305000,2148,0,0,0.0,1,0,1,0,0,1,40.3809981,-3.7279849
15618,5674,"Abrantes, Madrid",50.0,1,1.0,0.0,Calle Ana Albi,159900,3198,0,0,2005.0,1,0,0,1,0,0,40.3809981,-3.7279849
15619,5659,"Abrantes, Madrid",72.0,3,1.0,0.0,Plaza Rendición de Breda,169000,2347,0,0,1958.0,1,0,0,0,0,0,40.3809981,-3.7279849
15620,5634,"Abrantes, Madrid",44.0,2,1.0,0.0,Calle Francisco Paíno s/n,118000,2682,0,0,1969.0,0,0,0,0,0,0,40.3809981,-3.7279849
15621,5604,"Abrantes, Madrid",88.0,3,1.0,0.0,Calle Besolla s/n,128500,1460,0,0,1987.0,1,0,0,1,0,0,40.3809981,-3.7279849
15622,5592,"Abrantes, Madrid",72.0,2,1.0,0.0,Plaza Rendición de Breda,137500,1910,0,0,1958.0,1,0,0,1,0,0,40.3809981,-3.7279849
15623,5563,"Abrantes, Madrid",54.0,3,1.0,0.0,"Plaza Vulcano, 1",107000,1981,0,0,0.0,0,0,0,1,0,0,40.3809981,-3.7279849
15624,5509,"Abrantes, Madrid",99.0,3,2.0,0.0,"Calle Francisco de Icaza, Madrid",250000,2525,0,0,1985.0,1,0,0,1,0,0,40.3809981,-3.7279849
15625,5503,"Abrantes, Madrid",75.0,3,1.0,0.0,"Plaza Rendición de Breda, 5",122500,1633,0,0,0.0,1,0,0,1,0,0,40.3809981,-3.7279849
15626,5482,"Abrantes, Madrid",70.0,2,1.0,0.0,"Calle Francisco de Icaza, 1",159000,2271,0,0,1966.0,1,0,0,0,1,0,40.3809981,-3.7279849
15627,5463,"Abrantes, Madrid",57.0,3,1.0,0.0,"Plaza Aguador, 6",85000,1491,0,0,1971.0,1,0,0,0,0,0,40.3809981,-3.7279849
15628,5404,"Abrantes, Madrid",65.0,2,1.0,0.0,Plaza Alcalde Brell,110000,1692,0,0,0.0,1,0,0,0,0,0,40.3809981,-3.7279849
15629,5395,"Abrantes, Madrid",65.0,2,1.0,0.0,Plaza Vulcano,120000,1846,0,0,0.0,1,0,0,0,0,0,40.3809981,-3.7279849
15630,5377,"Abrantes, Madrid",60.0,3,1.0,0.0,Calle Francisco Paíno,105000,1750,0,0,0.0,1,0,0,0,0,0,40.3809981,-3.7279849
15631,5370,"Abrantes, Madrid",75.0,3,1.0,0.0,"Plaza Meninas, 4",160000,2133,0,0,0.0,1,0,0,0,0,0,40.3809981,-3.7279849
15632,5309,"Abrantes, Madrid",50.0,1,1.0,0.0,"Calle Hermandad, 3",100000,2000,0,0,0.0,1,0,0,0,0,0,40.3809981,-3.7279849
15633,5282,"Abrantes, Madrid",390.0,15,7.0,2.0,"Calle Cintra, 16 y 18",650000,1667,1,0,0.0,0,0,0,1,1,0,40.3809981,-3.7279849
15634,5281,"Abrantes, Madrid",185.0,3,2.0,4.0,"Calle Cintra, 13",350000,1892,0,0,2006.0,0,0,0,1,0,1,40.3809981,-3.7279849
15635,5234,"Abrantes, Madrid",75.0,2,1.0,0.0,"Plaza Rendición de Breda, 10",155000,2067,0,0,0.0,1,0,0,0,0,0,40.3809981,-3.7279849
15636,5218,"Abrantes, Madrid",78.0,3,1.0,0.0,"Plaza Meninas, 6",200000,2564,0,0,0.0,1,0,0,0,0,0,40.3809981,-3.7279849
15637,5069,"Abrantes, Madrid",75.0,3,1.0,0.0,"Plaza Rendición de Breda, 10",175000,2333,0,0,0.0,1,0,0,0,0,0,40.3809981,-3.7279849
15638,4969,"Abrantes, Madrid",53.0,2,1.0,0.0,Callejón JUAN RAMON,97500,1840,0,0,1960.0,1,0,0,0,0,0,40.3809981,-3.7279849
15639,4909,"Abrantes, Madrid",72.0,2,1.0,0.0,Plaza RENDICIÓN DE BREDA,135000,1875,0,0,0.0,1,0,0,0,0,0,40.3809981,-3.7279849
15640,4864,"Abrantes, Madrid",70.0,2,1.0,0.0,papagayo,95000,1357,0,0,0.0,1,0,0,0,0,0,40.3809981,-3.7279849
15641,4795,"Abrantes, Madrid",110.0,4,2.0,0.0,Callejón JUAN RAMON,310000,2818,0,0,1977.0,1,0,0,1,0,1,40.3809981,-3.7279849
15642,4744,"Abrantes, Madrid",85.0,2,1.0,0.0,Calle Francisco de Icaza,149900,1764,0,0,1968.0,1,0,0,1,0,0,40.3809981,-3.7279849
15643,4591,"Abrantes, Madrid",79.0,2,2.0,0.0,Calle Papagayo,165000,2089,0,0,2005.0,1,0,0,1,0,0,40.3809981,-3.7279849
15644,4508,"Abrantes, Madrid",70.0,3,1.0,0.0,Plaza Vulcano,149000,2129,0,0,1958.0,1,0,0,1,0,0,40.3809981,-3.7279849
15645,4500,"Abrantes, Madrid",50.0,2,1.0,0.0,Calle Francisco Paíno,89900,1798,0,0,0.0,1,0,0,0,0,0,40.3809981,-3.7279849
15646,4468,"Abrantes, Madrid",75.0,3,1.0,0.0,Calle Papagayo,179000,2387,0,0,1967.0,1,0,0,0,0,0,40.3809981,-3.7279849
15647,5953,"Opañel, Madrid",64.0,2,1.0,0.0,Calle de Antonio de Leyva,135000,2109,0,0,0.0,1,0,0,0,0,0,40.3869292,-3.7231777
15648,5872,"Opañel, Madrid",70.0,3,1.0,0.0,Calle Eusebio Morán,151900,2170,0,0,0.0,1,0,0,1,0,0,40.3869292,-3.7231777
15649,5855,"Opañel, Madrid",78.0,3,1.0,0.0,Calle Eusebio Morán,146000,1872,1,0,0.0,1,0,0,1,0,0,40.3869292,-3.7231777
15650,5770,"Opañel, Madrid",98.0,3,1.0,0.0,Calle Antonio Leyva,249900,2550,0,0,0.0,1,0,0,1,0,0,40.3869292,-3.7231777
15651,5590,"Opañel, Madrid",50.0,2,1.0,0.0,Calle Eusebio Morán,119000,2380,0,0,1965.0,1,0,0,0,0,0,40.3869292,-3.7231777
15652,5530,"Opañel, Madrid",72.0,2,2.0,0.0,"Calle Hermanos del Moral, 46",166000,2306,0,0,1991.0,1,0,0,1,1,0,40.3869292,-3.7231777
15653,5519,"Opañel, Madrid",62.0,2,1.0,0.0,Calle Eusebio Morán,132600,2139,1,0,1965.0,1,0,0,0,0,0,40.3869292,-3.7231777
15654,5508,"Opañel, Madrid",85.0,3,1.0,0.0,Calle Eusebio Morán,143000,1682,0,0,0.0,1,0,0,1,0,0,40.3869292,-3.7231777
15655,5484,"Opañel, Madrid",40.0,0,1.0,0.0,"Calle Sallaberry, 3",135000,3375,0,0,0.0,1,0,0,0,0,0,40.3869292,-3.7231777
15656,5483,"Opañel, Madrid",62.0,1,2.0,0.0,"Calle Hermanos del Moral, 56",150000,2419,0,0,0.0,0,0,0,1,0,0,40.3869292,-3.7231777
15657,5446,"Opañel, Madrid",81.0,3,2.0,0.0,Calle de Antonio de Leyva,249000,3074,0,0,1973.0,1,0,0,1,0,0,40.3869292,-3.7231777
15658,5345,"Opañel, Madrid",93.0,3,1.0,0.0,"Calle de Antonio de Leyva, 6",420000,4516,0,0,0.0,1,0,0,1,0,0,40.3869292,-3.7231777
15659,5323,"Opañel, Madrid",52.0,2,1.0,0.0,"Calle Río de Oro, 3",170000,3269,0,0,0.0,1,0,0,1,0,0,40.3869292,-3.7231777
15660,5276,"Opañel, Madrid",78.0,1,1.0,0.0,"Calle Alejandro Sánchez, 100 b",240000,3077,0,0,0.0,1,0,0,1,0,1,40.3869292,-3.7231777
15661,5181,"Opañel, Madrid",35.0,1,1.0,0.0,"Virgen de Belén, 8",87000,2486,0,0,0.0,0,0,0,0,0,0,40.3869292,-3.7231777
15662,5162,"Opañel, Madrid",85.0,3,1.0,0.0,"Calle General Ricardos, 31",185000,2176,0,0,1955.0,0,0,0,0,0,0,40.3869292,-3.7231777
15663,5152,"Opañel, Madrid",100.0,3,2.0,0.0,"Calle Zarco Hermanos, 1",250000,2500,0,0,2002.0,1,0,0,0,0,1,40.3869292,-3.7231777
15664,5131,"Opañel, Madrid",94.0,3,1.0,0.0,"Calle Sallaberry, 79",235000,2500,0,0,0.0,1,0,0,1,1,1,40.3869292,-3.7231777
15665,5082,"Opañel, Madrid",70.0,2,2.0,0.0,"Calle de La Solana de Opañel, 18",205000,2929,0,0,2004.0,1,0,0,1,1,1,40.3869292,-3.7231777
15666,4994,"Opañel, Madrid",51.0,3,1.0,0.0,"Calle de Antonia Lancha, 17",98990,1941,1,0,1970.0,0,0,0,0,0,0,40.3869292,-3.7231777
15667,4964,"Opañel, Madrid",55.0,1,1.0,0.0,SANTA FLORA,165000,3000,0,0,1995.0,1,0,0,0,0,0,40.3869292,-3.7231777
15668,4935,"Opañel, Madrid",70.0,1,1.0,0.0,"Calle Sallaberry, 57",200000,2857,0,0,1964.0,1,0,0,1,1,0,40.3869292,-3.7231777
15669,4914,"Opañel, Madrid",62.0,2,1.0,0.0,Calle Alejandro Sánchez,136000,2194,0,0,0.0,1,0,0,0,0,0,40.3869292,-3.7231777
15670,4910,"Opañel, Madrid",85.0,2,1.0,0.0,"ANTONIO GONZALEZ PORRAS, 14",288000,3388,0,0,2021.0,1,0,1,1,1,0,40.3869292,-3.7231777
15671,4903,"Opañel, Madrid",90.0,3,2.0,0.0,"Calle Zarco Hermanos, 1",288486,3205,0,0,0.0,1,0,0,0,0,1,40.3869292,-3.7231777
15672,4857,"Opañel, Madrid",65.0,3,1.0,0.0,Calle Eusebio Morán,107000,1646,1,0,1965.0,1,0,0,1,0,0,40.3869292,-3.7231777
15673,4842,"Opañel, Madrid",88.0,1,1.0,0.0,Calle Río de Oro,238000,2705,0,0,1993.0,1,0,0,1,0,0,40.3869292,-3.7231777
15674,4840,"Opañel, Madrid",131.0,2,1.0,0.0,"Calle Morenés Arteaga, 13",295000,2252,1,0,0.0,1,0,0,1,0,1,40.3869292,-3.7231777
15675,4788,"Opañel, Madrid",131.0,2,1.0,0.0,"Calle Morenés Arteaga, 13",295000,2252,1,0,0.0,0,0,0,1,0,1,40.3869292,-3.7231777
15676,4779,"Opañel, Madrid",72.0,3,1.0,0.0,"Calle de Mercedes Arteaga, 46",125000,1736,1,0,0.0,1,0,0,1,1,0,40.3869292,-3.7231777
15677,4491,"Opañel, Madrid",69.0,2,1.0,0.0,Calle Eusebio Morán,132600,1922,0,0,1965.0,1,0,0,1,0,0,40.3869292,-3.7231777
15678,4483,"Opañel, Madrid",95.0,3,2.0,0.0,Calle de Antonio de Leyva,250000,2632,1,0,1973.0,1,0,0,1,1,0,40.3869292,-3.7231777
15679,5949,"Vista Alegre, Madrid",107.0,4,2.0,0.0,Calle del Parque Eugenia de Montijo,222500,2079,0,0,0.0,1,0,0,1,0,1,40.3887883,-3.7400441
15680,5885,"Vista Alegre, Madrid",55.0,2,1.0,0.0,Calle Juana Urosa,118500,2155,0,0,0.0,1,0,0,1,0,0,40.3887883,-3.7400441
15681,5862,"Vista Alegre, Madrid",99.0,3,2.0,0.0,Calle San Melitón,278900,2817,0,0,0.0,1,0,0,1,0,1,40.3887883,-3.7400441
15682,5861,"Vista Alegre, Madrid",86.0,3,1.0,0.0,Calle Hermanas Alonso Barceló,179500,2087,0,0,0.0,1,0,0,1,0,0,40.3887883,-3.7400441
15683,5768,"Vista Alegre, Madrid",68.0,2,1.0,0.0,Calle San Sinesio,261000,3838,0,0,0.0,1,0,0,1,0,0,40.3887883,-3.7400441
15684,5725,"Vista Alegre, Madrid",81.0,3,1.0,0.0,"Calle del Parque Eugenia de Montijo, 18",161200,1990,1,0,0.0,1,0,0,0,0,0,40.3887883,-3.7400441
15685,5719,"Vista Alegre, Madrid",60.0,1,2.0,0.0,"Calle Villarcayo, 2",175000,2917,0,1,0.0,1,0,1,0,0,0,40.3887883,-3.7400441
15686,5718,"Vista Alegre, Madrid",124.0,3,2.0,0.0,"Calle Villarcayo, 2",275000,2218,0,1,0.0,1,0,1,0,0,0,40.3887883,-3.7400441
15687,5717,"Vista Alegre, Madrid",124.0,3,2.0,0.0,"Calle Villarcayo, 2",287000,2315,0,1,0.0,1,0,1,0,0,0,40.3887883,-3.7400441
15688,5716,"Vista Alegre, Madrid",113.0,2,2.0,0.0,"Calle Villarcayo, 2",245000,2168,0,1,0.0,1,0,1,0,0,0,40.3887883,-3.7400441
15689,5715,"Vista Alegre, Madrid",132.0,3,2.0,0.0,"Calle Villarcayo, 2",295000,2235,0,1,0.0,1,0,1,1,0,0,40.3887883,-3.7400441
15690,5714,"Vista Alegre, Madrid",92.0,2,2.0,0.0,"Calle Villarcayo, 2",395000,4293,0,1,0.0,1,0,1,1,0,0,40.3887883,-3.7400441
15691,5713,"Vista Alegre, Madrid",60.0,1,2.0,0.0,"Calle Villarcayo, 2",170000,2833,0,1,0.0,1,0,1,0,0,0,40.3887883,-3.7400441
15692,5712,"Vista Alegre, Madrid",145.0,3,2.0,0.0,"Calle Villarcayo, 2",340000,2345,0,1,0.0,1,0,1,1,0,0,40.3887883,-3.7400441
15693,5711,"Vista Alegre, Madrid",132.0,3,2.0,0.0,"Calle Villarcayo, 2",309000,2341,0,1,0.0,1,0,1,0,0,0,40.3887883,-3.7400441
